table_name,state_code,distt_code,area_name,population_type,age_group,total_persons,total_males,total_females,illiterate_persons,illiterate_males,illiterate_females,literate_persons,literate_males,literate_females
C2308,29,000,State - KARNATAKA,Total,55-59,2142504,1056054,1086450,946402,316568,629834,1196102,739486,456616
C2308,29,000,State - KARNATAKA,Total,60-64,2060052,994630,1065422,1087571,374379,713192,972481,620251,352230
C2308,29,000,State - KARNATAKA,Total,65-69,1520119,723687,796432,850686,290619,560067,669433,433068,236365
C2308,29,000,State - KARNATAKA,Total,70-74,1061125,510419,550706,638583,226915,411668,422542,283504,139038
C2308,29,000,State - KARNATAKA,Total,75-79,524426,249834,274592,301493,102582,198911,222933,147252,75681
C2308,29,000,State - KARNATAKA,Total,80+,625310,268502,356808,388053,119458,268595,237257,149044,88213
C2308,29,000,State - KARNATAKA,Total,Age not stated,45851,25410,20441,12625,5391,7234,33226,20019,13207
C2308,29,000,State - KARNATAKA,Rural,All ages,37469335,18929354,18539981,14820159,6035917,8784242,22649176,12893437,9755739
C2308,29,000,State - KARNATAKA,Rural,0-6,4517645,2317069,2200576,4517645,2317069,2200576,0,0,0
C2308,29,000,State - KARNATAKA,Rural,7,631368,324548,306820,143896,72224,71672,487472,252324,235148
C2308,29,000,State - KARNATAKA,Rural,8,667973,341778,326195,54434,25598,28836,613539,316180,297359
C2308,29,000,State - KARNATAKA,Rural,9,672128,343118,329010,35310,15988,19322,636818,327130,309688
C2308,29,000,State - KARNATAKA,Rural,10,776384,398223,378161,48534,21876,26658,727850,376347,351503
C2308,29,000,State - KARNATAKA,Rural,11,710668,363973,346695,30211,12840,17371,680457,351133,329324
C2308,29,000,State - KARNATAKA,Rural,12,744498,382923,361575,38839,15613,23226,705659,367310,338349
C2308,29,000,State - KARNATAKA,Rural,13,696674,359889,336785,31743,12492,19251,664931,347397,317534
C2308,29,000,State - KARNATAKA,Rural,14,734251,384717,349534,40739,16869,23870,693512,367848,325664
C2308,29,000,State - KARNATAKA,Rural,15,741382,392971,348411,50436,21731,28705,690946,371240,319706
C2308,29,000,State - KARNATAKA,Rural,16,724778,384180,340598,52794,22927,29867,671984,361253,310731
C2308,29,000,State - KARNATAKA,Rural,17,646553,346121,300432,43876,19137,24739,602677,326984,275693
C2308,29,000,State - KARNATAKA,Rural,18,876891,467781,409110,92584,37924,54660,784307,429857,354450
C2308,29,000,State - KARNATAKA,Rural,19,668660,342756,325904,67231,23802,43429,601429,318954,282475
C2308,29,000,State - KARNATAKA,Rural,20-24,3549425,1849584,1699841,507006,178697,328309,3042419,1670887,1371532
C2308,29,000,State - KARNATAKA,Rural,25-29,3283508,1645487,1638021,735970,245321,490649,2547538,1400166,1147372
C2308,29,000,State - KARNATAKA,Rural,30-34,2657749,1332397,1325352,800340,271978,528362,1857409,1060419,796990
C2308,29,000,State - KARNATAKA,Rural,35-39,2770958,1337639,1433319,1084713,358635,726078,1686245,979004,707241
C2308,29,000,State - KARNATAKA,Rural,40-44,2320355,1183334,1137021,1064966,396071,668895,1255389,787263,468126
C2308,29,000,State - KARNATAKA,Rural,45-49,2165676,1103911,1061765,1098022,417904,680118,1067654,686007,381647
C2308,29,000,State - KARNATAKA,Rural,50-54,1665456,844160,821296,912757,347473,565284,752699,496687,256012
C2308,29,000,State - KARNATAKA,Rural,55-59,1323457,636709,686748,748057,255565,492492,575400,381144,194256
C2308,29,000,State - KARNATAKA,Rural,60-64,1352255,642294,709961,866982,307770,559212,485273,334524,150749
C2308,29,000,State - KARNATAKA,Rural,65-69,1039482,491844,547638,685139,242489,442650,354343,249355,104988
C2308,29,000,State - KARNATAKA,Rural,70-74,736309,352315,383994,516298,190540,325758,220011,161775,58236
C2308,29,000,State - KARNATAKA,Rural,75-79,350060,166285,183775,239516,85342,154174,110544,80943,29601
C2308,29,000,State - KARNATAKA,Rural,80+,418963,179395,239568,303736,98535,205201,115227,80860,34367
C2308,29,000,State - KARNATAKA,Rural,Age not stated,25829,13953,11876,8385,3507,4878,17444,10446,6998
C2308,29,000,State - KARNATAKA,Urban,All ages,23625962,12037303,11588659,5627816,2422269,3205547,17998146,9615034,8383112
C2308,29,000,State - KARNATAKA,Urban,0-6,2643388,1358222,1285166,2643388,1358222,1285166,0,0,0
C2308,29,000,State - KARNATAKA,Urban,7,387679,199283,188396,68337,35143,33194,319342,164140,155202
C2308,29,000,State - KARNATAKA,Urban,8,387144,198843,188301,25246,12428,12818,361898,186415,175483
C2308,29,000,State - KARNATAKA,Urban,9,380903,195833,185070,17167,8283,8884,363736,187550,176186
C2308,29,000,State - KARNATAKA,Urban,10,447667,231557,216110,23708,11602,12106,423959,219955,204004
C2308,29,000,State - KARNATAKA,Urban,11,415034,211965,203069,14164,6652,7512,400870,205313,195557
C2308,29,000,State - KARNATAKA,Urban,12,415346,213102,202244,13869,6449,7420,401477,206653,194824
C2308,29,000,State - KARNATAKA,Urban,13,394730,202113,192617,11720,5326,6394,383010,196787,186223
C2308,29,000,State - KARNATAKA,Urban,14,401394,206825,194569,13602,6437,7165,387792,200388,187404
C2308,29,000,State - KARNATAKA,Urban,15,403870,209241,194629,16509,7836,8673,387361,201405,185956
C2308,29,000,State - KARNATAKA,Urban,16,405017,208758,196259,16455,8184,8271,388562,200574,187988
C2308,29,000,State - KARNATAKA,Urban,17,401725,205643,196082,16254,7731,8523,385471,197912,187559
C2308,29,000,State - KARNATAKA,Urban,18,504471,256836,247635,29205,13406,15799,475266,243430,231836
C2308,29,000,State - KARNATAKA,Urban,19,453930,227761,226169,24510,10176,14334,429420,217585,211835
C2308,29,000,State - KARNATAKA,Urban,20-24,2503133,1260002,1243131,177088,71305,105783,2326045,1188697,1137348
C2308,29,000,State - KARNATAKA,Urban,25-29,2488098,1233767,1254331,244919,91635,153284,2243179,1142132,1101047
C2308,29,000,State - KARNATAKA,Urban,30-34,2040631,1057197,983434,246525,92773,153752,1794106,964424,829682
C2308,29,000,State - KARNATAKA,Urban,35-39,1924493,981449,943044,323944,114024,209920,1600549,867425,733124
C2308,29,000,State - KARNATAKA,Urban,40-44,1506357,794434,711923,291860,108452,183408,1214497,685982,528515
C2308,29,000,State - KARNATAKA,Urban,45-49,1354106,700922,653184,306332,108782,197550,1047774,592140,455634
C2308,29,000,State - KARNATAKA,Urban,50-54,1033814,537809,496005,245714,85259,160455,788100,452550,335550
C2308,29,000,State - KARNATAKA,Urban,55-59,819047,419345,399702,198345,61003,137342,620702,358342,262360
C2308,29,000,State - KARNATAKA,Urban,60-64,707797,352336,355461,220589,66609,153980,487208,285727,201481
C2308,29,000,State - KARNATAKA,Urban,65-69,480637,231843,248794,165547,48130,117417,315090,183713,131377
C2308,29,000,State - KARNATAKA,Urban,70-74,324816,158104,166712,122285,36375,85910,202531,121729,80802
C2308,29,000,State - KARNATAKA,Urban,75-79,174366,83549,90817,61977,17240,44737,112389,66309,46080
C2308,29,000,State - KARNATAKA,Urban,80+,206347,89107,117240,84317,20923,63394,122030,68184,53846
C2308,29,000,State - KARNATAKA,Urban,Age not stated,20022,11457,8565,4240,1884,2356,15782,9573,6209
C2308,30,000,State - GOA,Total,All ages,1458545,739140,719405,293058,123317,169741,1165487,615823,549664
C2308,30,000,State - GOA,Total,0-6,144611,74460,70151,144611,74460,70151,0,0,0
C2308,30,000,State - GOA,Total,7,21365,11068,10297,3595,1882,1713,17770,9186,8584
C2308,30,000,State - GOA,Total,8,20261,10515,9746,1132,557,575,19129,9958,9171
C2308,30,000,State - GOA,Total,9,20934,10646,10288,815,391,424,20119,10255,9864
C2308,30,000,State - GOA,Total,10,23764,12265,11499,920,441,479,22844,11824,11020
C2308,30,000,State - GOA,Total,11,22821,11821,11000,617,281,336,22204,11540,10664
C2308,30,000,State - GOA,Total,12,21334,11171,10163,474,206,268,20860,10965,9895
C2308,30,000,State - GOA,Total,13,21458,11002,10456,444,197,247,21014,10805,10209
C2308,30,000,State - GOA,Total,14,21612,11158,10454,453,202,251,21159,10956,10203
C2308,30,000,State - GOA,Total,15,21859,11343,10516,517,220,297,21342,11123,10219
C2308,30,000,State - GOA,Total,16,21041,11005,10036,495,226,269,20546,10779,9767
C2308,30,000,State - GOA,Total,17,21037,10844,10193,532,258,274,20505,10586,9919
C2308,30,000,State - GOA,Total,18,24876,13363,11513,884,430,454,23992,12933,11059
C2308,30,000,State - GOA,Total,19,25062,13520,11542,872,437,435,24190,13083,11107
C2308,30,000,State - GOA,Total,20-24,130745,70616,60129,6124,2811,3313,124621,67805,56816
C2308,30,000,State - GOA,Total,25-29,132626,67744,64882,8017,3203,4814,124609,64541,60068
C2308,30,000,State - GOA,Total,30-34,125859,63471,62388,8385,3236,5149,117474,60235,57239
C2308,30,000,State - GOA,Total,35-39,126298,63541,62757,10684,3883,6801,115614,59658,55956
C2308,30,000,State - GOA,Total,40-44,108512,55504,53008,11758,4035,7723,96754,51469,45285
C2308,30,000,State - GOA,Total,45-49,94736,47867,46869,13079,4267,8812,81657,43600,38057
C2308,30,000,State - GOA,Total,50-54,76592,38782,37810,12505,3743,8762,64087,35039,29048
C2308,30,000,State - GOA,Total,55-59,65553,32021,33532,12838,3473,9365,52715,28548,24167
C2308,30,000,State - GOA,Total,60-64,61104,29100,32004,17170,4718,12452,43934,24382,19552
C2308,30,000,State - GOA,Total,65-69,41019,19005,22014,13352,3715,9637,27667,15290,12377
C2308,30,000,State - GOA,Total,70-74,29055,12890,16165,10659,2927,7732,18396,9963,8433
C2308,30,000,State - GOA,Total,75-79,16536,7228,9308,5608,1487,4121,10928,5741,5187
C2308,30,000,State - GOA,Total,80+,15781,6092,9689,6112,1483,4629,9669,4609,5060
C2308,30,000,State - GOA,Total,Age not stated,2094,1098,996,406,148,258,1688,950,738
C2308,30,000,State - GOA,Rural,All ages,551731,275436,276295,120460,48293,72167,431271,227143,204128
C2308,30,000,State - GOA,Rural,0-6,54014,27772,26242,54014,27772,26242,0,0,0
C2308,30,000,State - GOA,Rural,7,7946,4093,3853,1357,712,645,6589,3381,3208
C2308,30,000,State - GOA,Rural,8,7468,3821,3647,384,194,190,7084,3627,3457
C2308,30,000,State - GOA,Rural,9,7775,3911,3864,234,114,120,7541,3797,3744
C2308,30,000,State - GOA,Rural,10,8934,4509,4425,283,144,139,8651,4365,4286
C2308,30,000,State - GOA,Rural,11,8504,4289,4215,189,87,102,8315,4202,4113
C2308,30,000,State - GOA,Rural,12,7932,4146,3786,150,64,86,7782,4082,3700
C2308,30,000,State - GOA,Rural,13,8091,4167,3924,152,68,84,7939,4099,3840
C2308,30,000,State - GOA,Rural,14,8205,4193,4012,152,62,90,8053,4131,3922
C2308,30,000,State - GOA,Rural,15,8123,4133,3990,157,68,89,7966,4065,3901
C2308,30,000,State - GOA,Rural,16,7912,4129,3783,166,81,85,7746,4048,3698
C2308,30,000,State - GOA,Rural,17,8058,4145,3913,177,91,86,7881,4054,3827
C2308,30,000,State - GOA,Rural,18,9116,4815,4301,279,130,149,8837,4685,4152
C2308,30,000,State - GOA,Rural,19,9162,4778,4384,307,156,151,8855,4622,4233
C2308,30,000,State - GOA,Rural,20-24,47290,24590,22700,1889,831,1058,45401,23759,21642
C2308,30,000,State - GOA,Rural,25-29,49917,25250,24667,2594,984,1610,47323,24266,23057
C2308,30,000,State - GOA,Rural,30-34,48264,24210,24054,2933,1044,1889,45331,23166,22165
C2308,30,000,State - GOA,Rural,35-39,48386,24268,24118,4188,1341,2847,44198,22927,21271
C2308,30,000,State - GOA,Rural,40-44,40382,20562,19820,5094,1572,3522,35288,18990,16298
C2308,30,000,State - GOA,Rural,45-49,35607,17794,17813,6095,1783,4312,29512,16011,13501
C2308,30,000,State - GOA,Rural,50-54,28856,14247,14609,6126,1715,4411,22730,12532,10198
C2308,30,000,State - GOA,Rural,55-59,25084,12044,13040,6397,1631,4766,18687,10413,8274
C2308,30,000,State - GOA,Rural,60-64,24296,11280,13016,8715,2391,6324,15581,8889,6692
C2308,30,000,State - GOA,Rural,65-69,16890,7627,9263,6989,2080,4909,9901,5547,4354
C2308,30,000,State - GOA,Rural,70-74,11833,5024,6809,5505,1564,3941,6328,3460,2868
C2308,30,000,State - GOA,Rural,75-79,6436,2742,3694,2789,762,2027,3647,1980,1667
C2308,30,000,State - GOA,Rural,80+,6332,2413,3919,2970,790,2180,3362,1623,1739
C2308,30,000,State - GOA,Rural,Age not stated,918,484,434,175,62,113,743,422,321
C2308,30,000,State - GOA,Urban,All ages,906814,463704,443110,172598,75024,97574,734216,388680,345536
C2308,30,000,State - GOA,Urban,0-6,90597,46688,43909,90597,46688,43909,0,0,0
C2308,30,000,State - GOA,Urban,7,13419,6975,6444,2238,1170,1068,11181,5805,5376
C2308,30,000,State - GOA,Urban,8,12793,6694,6099,748,363,385,12045,6331,5714
C2308,30,000,State - GOA,Urban,9,13159,6735,6424,581,277,304,12578,6458,6120
C2308,30,000,State - GOA,Urban,10,14830,7756,7074,637,297,340,14193,7459,6734
C2308,30,000,State - GOA,Urban,11,14317,7532,6785,428,194,234,13889,7338,6551
C2308,30,000,State - GOA,Urban,12,13402,7025,6377,324,142,182,13078,6883,6195
C2308,30,000,State - GOA,Urban,13,13367,6835,6532,292,129,163,13075,6706,6369
C2308,30,000,State - GOA,Urban,14,13407,6965,6442,301,140,161,13106,6825,6281
C2308,30,000,State - GOA,Urban,15,13736,7210,6526,360,152,208,13376,7058,6318
C2308,30,000,State - GOA,Urban,16,13129,6876,6253,329,145,184,12800,6731,6069
C2308,30,000,State - GOA,Urban,17,12979,6699,6280,355,167,188,12624,6532,6092
C2308,30,000,State - GOA,Urban,18,15760,8548,7212,605,300,305,15155,8248,6907
C2308,30,000,State - GOA,Urban,19,15900,8742,7158,565,281,284,15335,8461,6874
C2308,30,000,State - GOA,Urban,20-24,83455,46026,37429,4235,1980,2255,79220,44046,35174
C2308,30,000,State - GOA,Urban,25-29,82709,42494,40215,5423,2219,3204,77286,40275,37011
C2308,30,000,State - GOA,Urban,30-34,77595,39261,38334,5452,2192,3260,72143,37069,35074
C2308,30,000,State - GOA,Urban,35-39,77912,39273,38639,6496,2542,3954,71416,36731,34685
C2308,30,000,State - GOA,Urban,40-44,68130,34942,33188,6664,2463,4201,61466,32479,28987
C2308,30,000,State - GOA,Urban,45-49,59129,30073,29056,6984,2484,4500,52145,27589,24556
C2308,30,000,State - GOA,Urban,50-54,47736,24535,23201,6379,2028,4351,41357,22507,18850
C2308,30,000,State - GOA,Urban,55-59,40469,19977,20492,6441,1842,4599,34028,18135,15893
C2308,30,000,State - GOA,Urban,60-64,36808,17820,18988,8455,2327,6128,28353,15493,12860
C2308,30,000,State - GOA,Urban,65-69,24129,11378,12751,6363,1635,4728,17766,9743,8023
C2308,30,000,State - GOA,Urban,70-74,17222,7866,9356,5154,1363,3791,12068,6503,5565
C2308,30,000,State - GOA,Urban,75-79,10100,4486,5614,2819,725,2094,7281,3761,3520
C2308,30,000,State - GOA,Urban,80+,9449,3679,5770,3142,693,2449,6307,2986,3321
C2308,30,000,State - GOA,Urban,Age not stated,1176,614,562,231,86,145,945,528,417
C2308,31,000,State - LAKSHADWEEP,Total,All ages,64473,33123,31350,11920,5100,6820,52553,28023,24530
C2308,31,000,State - LAKSHADWEEP,Total,0-6,7255,3797,3458,7255,3797,3458,0,0,0
C2308,31,000,State - LAKSHADWEEP,Total,7,1111,566,545,335,168,167,776,398,378
C2308,31,000,State - LAKSHADWEEP,Total,8,905,450,455,79,39,40,826,411,415
C2308,31,000,State - LAKSHADWEEP,Total,9,1188,595,593,76,35,41,1112,560,552
C2308,31,000,State - LAKSHADWEEP,Total,10,1319,641,678,72,31,41,1247,610,637
C2308,31,000,State - LAKSHADWEEP,Total,11,1249,606,643,44,26,18,1205,580,625
C2308,31,000,State - LAKSHADWEEP,Total,12,1161,537,624,13,5,8,1148,532,616
C2308,31,000,State - LAKSHADWEEP,Total,13,1150,519,631,5,3,2,1145,516,629
C2308,31,000,State - LAKSHADWEEP,Total,14,1119,551,568,12,3,9,1107,548,559
C2308,31,000,State - LAKSHADWEEP,Total,15,1159,586,573,8,5,3,1151,581,570
C2308,31,000,State - LAKSHADWEEP,Total,16,1133,530,603,12,4,8,1121,526,595
C2308,31,000,State - LAKSHADWEEP,Total,17,1152,564,588,18,8,10,1134,556,578
C2308,31,000,State - LAKSHADWEEP,Total,18,1140,579,561,19,9,10,1121,570,551
C2308,31,000,State - LAKSHADWEEP,Total,19,1040,549,491,25,15,10,1015,534,481
C2308,31,000,State - LAKSHADWEEP,Total,20-24,5829,3071,2758,113,60,53,5716,3011,2705
C2308,31,000,State - LAKSHADWEEP,Total,25-29,5967,3135,2832,121,67,54,5846,3068,2778
C2308,31,000,State - LAKSHADWEEP,Total,30-34,5437,2777,2660,130,53,77,5307,2724,2583
C2308,31,000,State - LAKSHADWEEP,Total,35-39,5389,2756,2633,173,57,116,5216,2699,2517
C2308,31,000,State - LAKSHADWEEP,Total,40-44,4608,2453,2155,245,69,176,4363,2384,1979
C2308,31,000,State - LAKSHADWEEP,Total,45-49,3810,1975,1835,285,59,226,3525,1916,1609
C2308,31,000,State - LAKSHADWEEP,Total,50-54,3066,1625,1441,367,48,319,2699,1577,1122
C2308,31,000,State - LAKSHADWEEP,Total,55-59,2901,1513,1388,497,65,432,2404,1448,956
C2308,31,000,State - LAKSHADWEEP,Total,60-64,2034,1046,988,548,93,455,1486,953,533
C2308,31,000,State - LAKSHADWEEP,Total,65-69,1413,753,660,529,117,412,884,636,248
C2308,31,000,State - LAKSHADWEEP,Total,70-74,849,410,439,419,105,314,430,305,125
C2308,31,000,State - LAKSHADWEEP,Total,75-79,493,244,249,242,80,162,251,164,87
C2308,31,000,State - LAKSHADWEEP,Total,80+,481,221,260,247,61,186,234,160,74
C2308,31,000,State - LAKSHADWEEP,Total,Age not stated,115,74,41,31,18,13,84,56,28
C2308,31,000,State - LAKSHADWEEP,Rural,All ages,14141,7243,6898,2853,1294,1559,11288,5949,5339
C2308,31,000,State - LAKSHADWEEP,Rural,0-6,1815,950,865,1815,950,865,0,0,0
C2308,31,000,State - LAKSHADWEEP,Rural,7,272,136,136,122,61,61,150,75,75
C2308,31,000,State - LAKSHADWEEP,Rural,8,237,114,123,43,21,22,194,93,101
C2308,31,000,State - LAKSHADWEEP,Rural,9,295,158,137,27,15,12,268,143,125
C2308,31,000,State - LAKSHADWEEP,Rural,10,312,154,158,16,8,8,296,146,150
C2308,31,000,State - LAKSHADWEEP,Rural,11,319,151,168,16,11,5,303,140,163
C2308,31,000,State - LAKSHADWEEP,Rural,12,256,119,137,4,1,3,252,118,134
C2308,31,000,State - LAKSHADWEEP,Rural,13,262,98,164,1,0,1,261,98,163
C2308,31,000,State - LAKSHADWEEP,Rural,14,240,90,150,2,0,2,238,90,148
C2308,31,000,State - LAKSHADWEEP,Rural,15,235,111,124,1,1,0,234,110,124
C2308,31,000,State - LAKSHADWEEP,Rural,16,217,81,136,3,0,3,214,81,133
C2308,31,000,State - LAKSHADWEEP,Rural,17,231,109,122,3,1,2,228,108,120
C2308,31,000,State - LAKSHADWEEP,Rural,18,247,117,130,4,2,2,243,115,128
C2308,31,000,State - LAKSHADWEEP,Rural,19,217,107,110,4,2,2,213,105,108
C2308,31,000,State - LAKSHADWEEP,Rural,20-24,1280,680,600,28,15,13,1252,665,587
C2308,31,000,State - LAKSHADWEEP,Rural,25-29,1305,682,623,25,17,8,1280,665,615
C2308,31,000,State - LAKSHADWEEP,Rural,30-34,1235,642,593,30,13,17,1205,629,576
C2308,31,000,State - LAKSHADWEEP,Rural,35-39,1116,590,526,32,11,21,1084,579,505
C2308,31,000,State - LAKSHADWEEP,Rural,40-44,916,478,438,33,12,21,883,466,417
C2308,31,000,State - LAKSHADWEEP,Rural,45-49,762,405,357,39,15,24,723,390,333
C2308,31,000,State - LAKSHADWEEP,Rural,50-54,669,368,301,51,11,40,618,357,261
C2308,31,000,State - LAKSHADWEEP,Rural,55-59,577,298,279,94,13,81,483,285,198
C2308,31,000,State - LAKSHADWEEP,Rural,60-64,425,227,198,113,20,93,312,207,105
C2308,31,000,State - LAKSHADWEEP,Rural,65-69,319,175,144,135,26,109,184,149,35
C2308,31,000,State - LAKSHADWEEP,Rural,70-74,170,75,95,108,26,82,62,49,13
C2308,31,000,State - LAKSHADWEEP,Rural,75-79,95,53,42,58,25,33,37,28,9
C2308,31,000,State - LAKSHADWEEP,Rural,80+,90,55,35,43,15,28,47,40,7
C2308,31,000,State - LAKSHADWEEP,Rural,Age not stated,27,20,7,3,2,1,24,18,6
C2308,31,000,State - LAKSHADWEEP,Urban,All ages,50332,25880,24452,9067,3806,5261,41265,22074,19191
C2308,31,000,State - LAKSHADWEEP,Urban,0-6,5440,2847,2593,5440,2847,2593,0,0,0
C2308,31,000,State - LAKSHADWEEP,Urban,7,839,430,409,213,107,106,626,323,303
C2308,31,000,State - LAKSHADWEEP,Urban,8,668,336,332,36,18,18,632,318,314
C2308,31,000,State - LAKSHADWEEP,Urban,9,893,437,456,49,20,29,844,417,427
C2308,31,000,State - LAKSHADWEEP,Urban,10,1007,487,520,56,23,33,951,464,487
C2308,31,000,State - LAKSHADWEEP,Urban,11,930,455,475,28,15,13,902,440,462
C2308,31,000,State - LAKSHADWEEP,Urban,12,905,418,487,9,4,5,896,414,482
C2308,31,000,State - LAKSHADWEEP,Urban,13,888,421,467,4,3,1,884,418,466
